Player ID,Name,Batting Type,Pitching Type,Pitching Bonus,Handedness,Primary Position
1,Thomas Nova,TT,,,Left,C
3,Syd Kidd,P,EG,B,Left,P
5,Y.E. Wally,P,WC,H,Right,P
10,Holden Summers,BC,,,Left,2B
14,Baba Ganoosh,TT,,,Right,LF
20,Q Kimbrel,WC,,,Right,CF
32,Larry Longshot,EN,,,Right,CF
34,Dixon Uraz,WC,,,Left,RF
37,Artanis Jones,P,BS,H,Left,P
39,Commie Ohtani,P,NH,H,Right,P
48,Willow Briansdóttir,BC,,,Right,2B
54,Holly Kühnhackl,XB,,,Left,SS
55,Rick McLightning,BN,,,Right,RF
59,La+ Darknesss,BC,NT,H,Left,P
65,Dakota Carolina Montana,BN,,,Right,1B
66,Daniel Dove,SF,,,Right,2B
68,Erin Pickles,WC,,,Right,2B
71,Miroslav,SM,,,Right,CF
73,Jack Alpha,P,BB,B,Right,PH
76,Hank Murphy,P,BF,S,Left,P
80,Steel Pipe Simpson,BP,,,Left,1B
81,Dick McScrotington,BC,,,Left,2B
82,Juan Diego De Las Rosas,1B,,,Right,2B
84,Henrik Omega,BP,,,Left,3B
89,Gottlieb Giannopolous,XB,,,Right,C
91,John Johnson Jr.,TT,,,Right,3B
93,Tree Fiddy,WC,,,Right,LF
99,Tyler Phoenix,SM,,,Right,1B
100,Merodach Baladan,P,WC,B,Right,P
103,Mason Spurs,P,EG,S,Left,P
104,Morris Deratt,BN,,,Left,LF
108,Spiro Agnew,BC,,,Left,C
109,Pauiie Wag,BP,,,Right,C
112,Willoughby Hoose,P,TT,H,Left,P
113,Kevin Arianna,HK,,,Left,C
114,Rocco Rudnikov,P,BF,H,Right,P
117,Harry Peritestes,1B,EG,H,Right,PH
119,Ola Gjeilo,1B,,,Right,SS
127,Blaise Bailey Finnegan III,S,,,Right,RF
130,Mongy Whumpus,1B,,,Left,C
131,Nori Aru,TT,,,Left,RF
134,Dort Rogoso,BP,,,Right,1B
138,Donnie Draper,S,,,Right,2B
140,Rob Patterson,EN,,,Left,CF
149,brianna rose sabor,P,FP,S,Left,P
151,Indy Sayne,BC,,,Right,C
161,Girth Brooks,BN,,,Right,LF
163,Tuck,1B,,,Left,CF
165,Geno Scaramucci,WC,,,Left,1B
166,Lefty Louis,P,FP,S,Left,P
168,Bo-Horse Jackman,BN,,,Right,C
169,Todd Bonzalez II,BN,,,Left,1B
170,Aych Imtiyaz,BC,,,Right,2B
176,Fernando Cruz,BP,,,Right,LF
178,Hannah Outlaw,BN,,,Left,CF
180,Demetrios Ooga,BC,,,Left,C
183,Erin Theolia,P,WC,H,Right,P
190,Lane Drew,BC,,,Left,LF
191,Andrew REDACTED Nova,BC,,,Right,LF
198,Skye Comet,P,EN,S,Left,P
204,Coco Watanabe,1B,,,Right,C
219,Chris Orosz,P,EG,B,Right,P
220,Charles Magnus,MH,,,Right,RF
226,Phil Coulson,SF,,,Left,3B
233,Johnny Dickshot,1B,,,Right,SS
238,Ben Bramly,SF,,,Right,C
241,Jay Money,HK,,,Right,1B
249,Tequila Sunrise,P,TD,S,Right,P
255,S. Jay Cutler,EN,,,Left,C
258,Ty Palmatier,P,BS,B,Right,P
259,Mr Peggable,WC,,,Right,2B
262,Dirtbag Darrell,SM,EG,S,Left,PH
264,Skye McDowell,WC,,,Right,2B
265,Grand Slamdalf,BP,,,Right,3B
268,Jefferson Steelflex,1B,,,Left,CF
270,Ferda Bois,P,TT,S,Right,P
271,Assassin Xekutioner,XB,,,Left,2B
275,Richard Northstar,P,FP,S,Left,P
278,Dominus Nominus,1B,,,Right,LF
287,Tasker Morris,BN,,,Right,SS
290,Miguel Snow Jr,P,BF,S,Right,P
293,Magdalena Bae,BC,,,Left,C
295,Jocko Jones,BN,,,Right,2B
296,Sbujoe Arrestrump,P,TT,S,Right,P
298,Jeff Dingerhitter,HK,,,Left,SS
301,Joe Pidgeon,P,WC,S,Right,P
305,Dylan Green,BC,,,Left,1B
308,Moose McCracken,BC,,,Right,C
309,Emer Bock,BN,,,Left,1B
310,Jameson Poe,P,TT,H,Right,P
327,Makesiondon Kelkboom,WC,,,Right,C
331,Keyo,SM,NH,S,Right,PH
337,Andrew Peters,P,BS,H,Left,P
339,Isaac Snowbender,HK,,,Left,C
344,Mongster Mash,1B,,,Left,3B
349,Kentho Birne,BC,POS,,Left,RF
350,Lightning Balls,BC,,,Right,RF
354,Jack Jackie Jackson,MH,,,Right,C
355,Alvin and the Chipmunks The Squeakquel,BP,,,Left,C
357,Stan Mann,1B,,,Right,3B
361,Matt Himynamis,P,FP,S,Right,P
362,Connor Morgan,BC,,,Right,3B
371,Robin Reynolds,P,TT,S,Right,P
373,Ed Turner,P,BB,S,Right,P
378,Carly Bae,P,EG,H,Right,P
390,Joey McCarty,P,NH,H,Right,P
391,Jasper de Bever,WC,,,Right,2B
392,Haydn Werfer,P,WC,S,Left,P
394,Ryan Gastings,P,EG,B,Left,P
395,S.A.R. Dinka,P,WC,H,Right,P
396,Mylo Grams,BC,,,Right,C
400,Graham Grams,BC,,,Left,2B
402,Amelia,SF,,,Right,2B
405,Sven Jorgenson,BC,,,Right,3B
413,Superbone Threefinger,P,NH,S,Right,P
443,Hess Nahstee,1B,,,Right,1B
471,Kowboy Rivers,P,NT,B,Right,P
479,Revan Skywalker,WC,,,Left,2B
480,Captain Harry C Legs,BP,,,Left,2B
481,Don Chalupa,P,NH,S,Right,P
485,Cal Q. Lon,P,EG,S,Right,P
488,AA --xXx-- Main Event Juni Panda --xXx--,HK,,,Left,2B
490,Zelk Antilles,BN,,,Left,2B
492,Wallace Grommet,BC,,,Right,2B
516,Brick Bruiser,TT,,,Right,C
517,Ryan Tyburn,P,NH,H,Right,P
518,Arthur Vandelay,SF,,,Left,C
522,Good Doggo,TT,,,Right,2B
525,Cam'ron Simmons,1B,,,Right,2B
529,Wheeler,SF,,,Left,2B
530,Ping Pong,MH,,,Left,1B
534,Bill Billiamson,1B,,,Right,CF
549,Paddy O'Connor,1B,,,Left,LF
557,Monty Johnson,WC,,,Left,C
559,Big T,TT,,,Left,SS
563,Fizzbear Doormat,BP,,,Left,2B
564,Nate Kondylis,XB,,,Right,CF
567,Tucker Doubt,SF,,,Left,LF
583,NOT Paulie Wag,BC,,,Right,RF
596,Poop McGee,XB,,,Left,3B
597,Charpasm Chim,XB,,,Left,RF
606,Homer Nocker,SF,,,Right,C
607,Eli Sasak,P,TT,H,Right,P
610,Francis Swagger,P,BS,H,Left,P
620,Edward Duncan,BP,,,Right,RF
622,Delta Airlines,1B,,,Left,CF
638,Sablo Panchez,SM,,,Right,SS
639,Bingo Hammersmith,WC,,,Left,SS
646,Aaron Burr,P,TT,H,Right,P
647,Walter Yeller Weller,SM,NH,S,Left,PH
649,Nelson Van Halen,HK,,,Right,CF
651,Rusty Nails,XB,,,Left,CF
662,Joey Wheeler,TT,,,Right,2B
672,Clarinet Clarinet II,BC,,,Left,1B
675,Speedo Meter,S,,,Right,CF
679,Scherbie Fully-Loaded,S,,,Right,CF
683,Kris Kringle,1B,,,Right,SS
686,Julio Escobar,MH,,,Right,SS
703,Emerson,BP,,,Right,LF
713,Pang Winn,HK,,,Left,SS
714,Randy Pole,P,TT,S,Right,P
716,Penny Lane,P,FP,S,Left,P
734,Gryffith Lindley,S,,,Left,3B
771,Lee Allen Ripley,P,FP,H,Left,P
772,Mike Fruitstand,BC,,,Right,SS
776,Sierra Hightower,HK,,,Right,LF
778,Tyler Pylon,1B,,,Left,CF
780,Matt Taylor,BC,,,Right,CF
783,Kenny Kawaguchi,P,WC,S,Right,P
786,Skork Hooker,P,WC,H,Left,P
788,Jericho Styles,P,WC,S,Right,P
813,Tendaji Okoye,WC,,,Left,C
814,Saitoo Syde,TT,,,Right,C
1692,Tristan,P,TT,S,Left,P
1700,KlentakPay TheFuckingTax,1B,,,Right,C
1703,Harry McPotterson,P,BF,H,Left,P
1705,Usada Pekora,S,,,Right,SS
1709,Sean Carrcrash,WC,,,Right,LF
1717,Corey Scooter,1B,,,Right,1B
1719,Moby Dick,1B,,,Left,C
1724,Hannibal Bligh,BN,EG,H,Right,PH
1725,Trevor Rosé,SF,,,Right,SS
1732,Gang Weed,BC,,,Left,2B
1733,Bonesy McSkellington,BP,,,Left,CF
1734,Streetlamp LeMoose,EN,,,Left,2B
1737,Slappy McBatty,BN,,,Right,2B
1738,Leroy Hawk,BN,,,Left,CF
1745,Robbie,BP,,,Left,1B
1759,Che Or,P,WC,S,Right,P
1763,Dermot Mulveiny,BP,,,Right,2B
1764,Ross Ewage,BC,,,Right,1B
1772,Dick Shitfart,MH,,,Right,1B
1776,Nicholas Fouss,SM,,,Left,C
1777,Alexander West,P,EG,S,Right,P
1781,BEANS Leschnewski,BP,,,Right,CF
1786,im sleve,P,BF,H,Right,P
1788,Apple Watch,BC,,,Left,CF
1792,Simba,P,WC,S,Left,P
1797,Mike Unt,SF,,,Right,3B
1799,Spider Tack,XB,,,Left,RF
1801,Doc Dockgoose,P,TD,H,Right,P
1813,Freddie Eggman Huff,WC,,,Right,C
1814,Maximus Os,BC,,,Left,CF
1824,Ax Finesse,TT,,,Right,C
1826,Jimmy Haase,EN,,,Right,1B
1830,Guidooooo,HK,,,Left,CF
1834,Bob Kelso,P,NT,H,Right,P
1838,Brian Taylor,WC,TD,S,Left,P
1843,Skipper Studebaker,P,NT,H,Right,P
1844,Ioe Torrent,HK,,,Left,LF
1942,Hero Brine,P,TT,H,Right,P
1949,Davoin Shower-Handel,BC,,,Left,CF
1960,Richard Sucker II,BC,,,Right,C
1961,Gray Goose McGillicuddy,P,EG,H,Right,P
1963,Slim Mathers,P,NT,S,Right,P
1977,Alex Yaxley,P,NH,S,Right,P
2055,Catfish Champ,EN,,,Left,CF
2135,Baron Samedi,TT,,,Left,1B
2206,Dirk Digglet,P,EN,S,Left,P
2207,Fik Seiko,P,NH,S,Left,P
2212,Kyle Brambley,BC,,,Right,2B
2220,Dogwood Maple,P,WC,H,Right,P
2221,JC Nicholson,BP,,,Right,SS
2222,Dazzy Zastempowski,P,TT,H,Right,P
2229,King Kruul,TT,,,Left,RF
2230,Garfield Chubbs,BP,,,Right,3B
2242,Wonder Francoh,XB,,,Right,1B
2248,Raja Ayun,SF,,,Left,3B
2256,Doc Otis,WC,SF,B,Left,PH
2262,Burg McTurdBerg,SF,,,Right,2B
2275,Franz Lisztpitcher,BC,EG,S,Left,P
2282,Troy Pressing,BP,,,Right,1B
2291,Richard Avery,SF,,,Right,3B
2327,Pope Coswi,BC,,,Left,2B
2329,Fauxtani,BC,,,Left,3B
2334,Buck Maverick,SF,,,Left,3B
2342,Egor Kucherov,BC,,,Left,SS
2344,Cybeast Falzar,1B,,,Right,SS
2349,Terry Gaskins,TT,,,Left,C
2350,Bad Mulligan,P,NH,B,Left,P
2353,Theo Rodder,BC,,,Right,1B
2371,Frederick Thunderpants,TT,,,Left,SS
2377,Mark Spoon,TT,,,Left,CF
2379,Anthony Burland,BC,,,Right,3B
2389,Gerald McCoy,WC,,,Left,2B
2390,Chester Einhorn,P,TD,H,Right,P
2397,Kuuma Kivi,S,,,Left,SS
2455,Malcolm Fish,HK,,,Left,C
2457,Nate Duke,BN,BB,S,Left,PH
2461,Pontius Inebrius,P,BS,H,Right,P
2474,Six,SM,BS,H,Right,PH
2482,Dingers McGee,TT,,,Left,CF
2486,Tex Wolffe,SF,,,Right,2B
2499,Cash Considerations,XB,,,Left,LF
2501,Hakuna Moncada,HK,,,Left,3B
2504,Peter Hoomanawanui,BC,,,Right,3B
2507,Hank Braun,S,,,Left,C
2508,Fatts Richard,SM,SF,S,Right,PH
2509,Big Cheech,S,,,Right,1B
2518,Sammy Scully,S,,,Left,2B
2523,Martin Ducksworth,TT,TT,S,Left,PH
2524,WoodCutter Jones,TT,TD,H,Left,3B
2532,Herb Bumbleflower,S,,,Right,CF
2542,Ovaltine,BC,,,Left,RF
2543,Numbers Spector,1B,,,Right,3B
2544,Mark Schihne,P,EG,H,Right,P
