Player ID,Name,Batting Type,Pitching Type,Pitching Bonus,Handedness,Primary Position
1,Thomas Nova,P,EG,H,Left,P
3,Syd Kidd,P,EG,B,Left,P
5,Y.E. Wally,P,WC,H,Right,P
10,Holden Summers,BC,,,Left,2B
14,Baba Ganoosh,TT,,,Right,LF
18,Jordan Peppers,1B,,,Right,RF
20,Q Kimbrel,TT,,,Left,CF
22,Snoop E. Dogg,BP,,,Left,2B
32,Larold,TT,FP,H,Right,PH
34,Dixon Uraz,WC,,,Right,RF
37,Artanis Jones,P,BS,H,Left,P
39,Franz Joseph Hyman Jr,P,NH,H,Right,P
41,Thaddeus Gomorrah,BC,,,Right,C
45,LaPrince Frye,P,WC,S,Right,P
48,Willow Briansdóttir,BC,,,Right,2B
55,Rick McLightning,BN,,,Right,RF
59,Nora Valkyrie,TT,,,Right,1B
63,Michael Ikenberry,P,SF,H,Left,P
65,Dakota Carolina Montana,BN,,,Right,1B
66,Daniel Dove,SF,,,Right,2B
68,Erin Pickles,WC,,,Right,2B
71,Miroslav,SM,,,Right,CF
73,Jack Alpha,BN,BB,B,Right,PH
74,Einhorn,P,FP,S,Right,P
76,Hank Murphy,P,BF,S,Left,P
78,Crimson Chin,P,EN,H,Right,P
79,Jumbo Dick,BP,,,Left,1B
80,Steel Pipe Simpson,BP,,,Left,1B
81,Dick McScrotington,BC,,,Left,2B
82,Juan Diego De Las Rosas,1B,,,Right,2B
84,Henrik Omega,BP,,,Left,3B
89,Gottlieb Giannopolous,EN,,,Right,C
90,Bob Robb,WC,,,Left,RF
91,John Johnson Jr.,TT,,,Right,3B
99,Tyler Phoenix,SM,,,Right,1B
100,Merodach Baladan,P,WC,B,Right,P
103,Mason Spurs,P,EG,S,Left,P
104,Morris Deratt,BN,,,Left,LF
108,Sam Wood,BC,,,Left,C
109,Waulie Pag,P,FP,B,Right,P
111,Thomas Beowulf Jr.,P,BS,B,Left,P
112,Willoughby Hoose,P,TT,H,Left,P
113,Kevin Arianna,HK,,,Left,C
114,Rocco Rudnikov,HK,,,Right,1B
117,Harry Peritestes,1B,EG,H,Right,PH
119,Ola Gjeilo,1B,,,Right,SS
127,Baron Butzenkatzen-Butzenkatzen,S,,,Right,RF
130,Mongy Whumpus,P,TD,H,Left,P
131,Nori Aru,1B,,,Left,RF
134,Dart Ragusa,P,FP,H,Right,P
135,Lloyd Gross,BC,,,Left,1B
138,Donnie Draper,S,,,Right,2B
140,Rob Patterson,EN,,,Left,CF
149,perta rose sabor,P,FP,S,Left,P
151,Indy Sayne,BC,,,Right,C
161,Girth Brooks,BN,,,Right,LF
163,Tuck,1B,,,Left,CF
165,Geno Scaramucci,WC,,,Left,1B
166,Lefty Louis,P,FP,S,Left,P
168,Bo-Horse Jackman,BN,,,Right,C
170,Aych Imtiyaz,BC,,,Right,2B
176,Fernando Cruz,BP,,,Right,LF
178,Hannah Outlaw,BN,,,Left,CF
180,Demetrios Ooga,BC,,,Left,C
186,IBO Bust,1B,,,Right,2B
190,Lane Drew,BC,,,Left,LF
191,Andrew REDACTED Nova,BC,,,Right,LF
195,Swing N. Miss,P,WC,H,Right,P
198,Skye Comet,P,EN,S,Left,P
204,Coco Watanabe,1B,,,Right,C
207,J.J. Guemes,P,NT,H,Left,P
212,Mike Hawk,P,BS,B,Right,P
213,Jack Marnette,1B,,,Right,LF
215,Sloppy Dock,BP,,,Left,1B
218,Geoff Garry,BC,,,Left,C
219,Chris Orosz,P,EG,B,Right,P
226,Phil Coulson,SF,,,Left,3B
233,Johnny Dickshot,BP,,,Right,3B
238,Ben Bramly,1B,,,Right,C
241,Jay Money,HK,,,Right,1B
249,Tequila Sunrise,P,TD,S,Right,P
252,Tara Dactyl,SF,,,Right,C
255,S. Jay Cutler,WC,,,Left,C
258,Ty Palmatier,P,BS,B,Right,P
259,Mr Peggable,XB,,,Right,2B
262,Dirtbag Darrell,SM,EG,S,Left,PH
264,Skye McDowell,WC,,,Right,2B
265,Mecha Vulfzilla,BC,EG,H,Left,PH
268,Jefferson Saelflex,1B,,,Left,CF
270,Ferda Bois,P,TT,S,Right,P
271,Assassin Xekutioner,P,BF,H,Right,P
275,Bastille Metalfall,P,TD,S,Left,P
278,Dominus Nominus,1B,,,Right,LF
284,Hudson Hildebrandt,P,TT,H,Left,P
287,Tasker Morris,P,TD,B,Right,P
289,Conor Sexton,BP,,,Left,1B
290,Miguel Snow,BP,,,Right,1B
295,Jocko Jones,BN,,,Right,2B
296,Sbujoe Arrestrump,P,TT,S,Right,P
298,Jeff Dingerhitter,HK,,,Left,SS
301,Joe Pidgeon,WC,,,Right,CF
305,Dylan Green,P,FP,H,Left,P
308,Moose McCracken,BC,,,Right,C
309,Emer Bock,BN,,,Left,1B
324,Caleb Aiken,BC,,,Right,C
326,Arm N. Hammer,S,,,Left,CF
327,Makesiondon Kelkboom,WC,,,Right,C
331,Keyo,P,NH,S,Right,P
335,Tokai Teio,BN,,,Left,C
337,Andrew Peters,P,BS,H,Left,P
340,Picov Andropov,BN,,,Right,C
342,Pull Ganger,BC,,,Left,LF
344,Mongster Mash,1B,,,Left,3B
349,Kentho Birne,BC,,,Left,RF
350,Lightning Balls,BC,,,Right,RF
354,Jack Jackie Jackson,MH,,,Right,C
355,Catboy Frank,BP,,,Left,SS
357,Stan Mann,1B,,,Right,2B
361,Matt Himynamis,P,FP,S,Right,P
362,Connor Morgan,BC,,,Right,3B
373,Ed Turner,P,BB,S,Right,P
378,Carly Bae,P,EG,H,Right,P
390,Joey McCarty,P,NH,H,Right,P
394,Ryan Gastings,P,EG,B,Left,P
395,S.A.R. Dinka,P,WC,H,Right,P
396,Mylo Grams,BC,,,Right,C
400,Graham Grams,BC,,,Left,2B
401,Iris Solstice,BP,,,Right,2B
405,Sven Jorgenson,BC,,,Right,3B
413,Superbone Threefinger,S,TD,S,Left,PH
415,Joe Random,WC,,,Left,C
419,Takahiro Hirasawa,SM,,,Left,2B
443,Hess Nahstee,1B,,,Right,1B
471,Kowboy Rivers,P,NT,B,Right,P
479,Revan Skywalker,WC,,,Left,2B
480,Captain Harry C Legs,BP,,,Left,2B
481,Don Chalupa,SM,NH,H,Right,PH
485,Cal Q. Lon,P,EG,S,Right,P
488,Juni Panda,HK,,,Left,2B
490,Zelk Antilles,TT,,,Left,2B
